time_s,E_in_raw,E_in_norm,S_entropy,S_entropy_norm,C_ent_alpha,C_ent_alpha_norm,dQCI_dt,QCI,QCI_smooth
137.998000,0.000000,0.417279,0.715557,0.715557,0.572411,0.572411,-0.301295,5.754279,5.466567
138.498000,0.000000,0.441580,0.701013,0.701013,0.636361,0.636361,-0.183435,5.603632,5.481626
138.998000,0.000000,0.363669,0.708035,0.708035,0.740895,0.740895,-0.154662,5.511914,5.488594
139.498000,0.000000,0.400994,0.668258,0.668258,0.555354,0.555354,-0.255369,5.434583,5.463491
139.998000,0.000000,0.446793,0.646997,0.646997,0.592305,0.592305,-0.138589,5.306899,5.410877
140.498000,0.000000,0.433961,0.649449,0.649449,0.669396,0.669396,-0.069852,5.237604,5.346504
140.998000,0.000000,0.343231,0.718231,0.718231,0.759939,0.759939,-0.135329,5.202678,5.282826
141.498000,0.000000,0.400432,0.699066,0.699066,0.778293,0.778293,-0.033842,5.135014,5.211375
141.998000,0.000000,0.481718,0.663283,0.663283,0.777869,0.777869,0.084495,5.118093,5.133825
142.498000,0.000000,0.341782,0.668704,0.668704,0.757283,0.757283,-0.085673,5.160341,5.065313
142.998000,0.000000,0.227951,0.693766,0.693766,0.520801,0.520801,-0.456764,5.117504,5.009389
143.498000,0.000000,0.300508,0.679599,0.679599,0.562580,0.562580,-0.305423,4.889122,4.953730
143.998000,0.000000,0.468410,0.638696,0.638696,0.670038,0.670038,0.026110,4.736411,4.880035
144.498000,0.000000,0.397219,0.645919,0.645919,0.720034,0.720034,-0.003613,4.749466,4.794366
144.998000,0.000000,0.231480,0.689814,0.689814,0.799796,0.799796,-0.133304,4.747660,4.682774
145.498000,0.000000,0.073053,0.726533,0.726533,0.691037,0.691037,-0.430543,4.681008,4.534845
145.998000,0.000000,0.075290,0.699158,0.699158,0.695601,0.695601,-0.374841,4.465736,4.364573
146.498000,0.000000,0.099634,0.735507,0.735507,0.511424,0.511424,-0.552281,4.278316,4.215019
146.998000,0.000000,0.098599,0.734632,0.734632,0.394012,0.394012,-0.642238,4.002175,4.097067
147.498000,0.000000,0.170130,0.753095,0.753095,0.418521,0.418521,-0.532550,3.681056,3.998764
147.998000,0.000000,0.338356,0.692677,0.692677,0.653392,0.653392,-0.042408,3.414781,3.929502
148.498000,0.000000,0.596606,0.680000,0.680000,0.749391,0.749391,0.326639,3.393577,3.881614
148.998000,0.000000,0.739602,0.676793,0.676793,0.711964,0.711964,0.419083,3.556897,3.866746
149.498000,0.000000,0.849126,0.662879,0.662879,0.767585,0.767585,0.577188,3.766438,3.874427
149.998000,0.000000,0.649106,0.671452,0.671452,0.722040,0.722040,0.294191,4.055032,3.911955
150.498000,0.000000,0.578043,0.676126,0.676126,0.748162,0.748162,0.229867,4.202128,3.974988
150.998000,0.000000,0.481218,0.679072,0.679072,0.705676,0.705676,0.076117,4.317062,4.053659
151.498000,0.000000,0.461941,0.652910,0.652910,0.671161,0.671161,0.044679,4.355120,4.131168
151.998000,0.000000,0.329315,0.647446,0.647446,0.623731,0.623731,-0.132146,4.377459,4.184710
152.498000,0.000000,0.261001,0.637870,0.637870,0.588221,0.588221,-0.219787,4.311386,4.198875
152.998000,0.000000,0.327571,0.642774,0.642774,0.669695,0.669695,-0.065658,4.201493,4.159742
153.498000,0.000000,0.352341,0.669001,0.669001,0.580829,0.580829,-0.152698,4.168664,4.086196
153.998000,0.000000,0.212856,0.692590,0.692590,0.520509,0.520509,-0.368456,4.092315,3.983889
154.498000,0.000000,0.103270,0.706467,0.706467,0.505237,0.505237,-0.488769,3.908087,3.860442
154.998000,0.000000,0.121664,0.704026,0.704026,0.554675,0.554675,-0.394057,3.663702,3.756151
155.498000,0.000000,0.138638,0.702189,0.702189,0.564852,0.564852,-0.345367,3.466674,3.692646
155.998000,0.000000,0.118709,0.674570,0.674570,0.538573,0.538573,-0.346686,3.293991,3.676329
156.498000,0.000000,0.615101,0.622757,0.622757,0.747531,0.747531,0.427810,3.120648,3.671545
156.998000,0.000000,0.840215,0.595797,0.595797,0.772596,0.772596,0.683559,3.334553,3.675832
157.498000,0.000000,0.896715,0.601457,0.601457,0.796350,0.796350,0.723974,3.676332,3.699829
157.998000,0.000000,0.484931,0.643499,0.643499,0.727417,0.727417,0.165017,4.038319,3.740863
158.498000,0.000000,0.417259,0.654767,0.654767,0.678315,0.678315,0.028724,4.120828,3.790851
158.998000,0.000000,0.418823,0.680014,0.680014,0.700443,0.700443,0.025733,4.135190,3.842099
159.498000,0.000000,0.333429,0.707687,0.707687,0.641039,0.641039,-0.148024,4.148056,3.907589
159.998000,0.000000,0.244534,0.733954,0.733954,0.681844,0.681844,-0.214980,4.074044,3.958807
160.498000,0.000000,0.225271,0.721763,0.721763,0.572983,0.572983,-0.320165,3.966554,3.982188
160.998000,0.000000,0.437826,0.701869,0.701869,0.582838,0.582838,-0.061852,3.806472,3.962284
161.498000,0.000000,0.571060,0.704441,0.704441,0.653311,0.653311,0.142375,3.775546,3.915849
161.998000,0.000000,0.577844,0.695530,0.695530,0.629174,0.629174,0.126814,3.846733,3.876498
162.498000,0.000000,0.369719,0.691830,0.691830,0.571394,0.571394,-0.141731,3.910140,3.875119
162.998000,0.000000,0.218745,0.684375,0.684375,0.483976,0.483976,-0.365581,3.839274,3.917178
163.498000,0.000000,0.498095,0.656579,0.656579,0.694515,0.694515,0.170382,3.656484,3.987382
163.998000,0.000000,0.959107,0.617495,0.617495,0.817739,0.817739,0.785183,3.741675,4.067929
164.498000,0.000000,0.940893,0.602571,0.602571,0.795848,0.795848,0.720743,4.134266,4.160714
164.998000,0.000000,0.638709,0.638274,0.638274,0.796939,0.796939,0.347910,4.494638,4.254238
165.498000,0.000000,0.320093,0.667294,0.667294,0.700755,0.700755,-0.113305,4.668593,4.344188
165.998000,0.000000,0.474284,0.653628,0.653628,0.823452,0.823452,0.182913,4.611941,4.429910
166.498000,0.000000,0.503357,0.630783,0.630783,0.754923,0.754923,0.157158,4.703397,4.531154
166.998000,0.000000,0.471894,0.654597,0.654597,0.716212,0.716212,0.055310,4.781976,4.613480
167.498000,0.000000,0.326524,0.685778,0.685778,0.613942,0.613942,-0.226275,4.809631,4.645129
167.998000,0.000000,0.440260,0.671761,0.671761,0.646029,0.646029,-0.055122,4.696494,4.626335
168.498000,0.000000,0.359716,0.674974,0.674974,0.574146,0.574146,-0.208005,4.668933,4.573515
168.998000,0.000000,0.341285,0.690855,0.690855,0.577709,0.577709,-0.228354,4.564930,4.525519
169.498000,0.000000,0.272809,0.691850,0.691850,0.576009,0.576009,-0.288106,4.450753,4.465119
169.998000,0.000000,0.264055,0.684338,0.684338,0.518339,0.518339,-0.332614,4.306700,4.394992
170.498000,0.000000,0.449445,0.636810,0.636810,0.584573,0.584573,-0.016831,4.140393,4.302134
170.998000,0.000000,0.331933,0.650272,0.650272,0.666380,0.666380,-0.065156,4.131978,4.203791
171.498000,0.000000,0.330939,0.668629,0.668629,0.710243,0.710243,-0.037388,4.099399,4.092006
171.998000,0.000000,0.155374,0.724244,0.724244,0.577633,0.577633,-0.399307,4.080705,3.990270
172.498000,0.000000,0.225796,0.713464,0.713464,0.539799,0.539799,-0.335974,3.881052,3.906726
172.998000,0.000000,0.278745,0.704338,0.704338,0.472939,0.472939,-0.323960,3.713065,3.838490
173.498000,0.000000,0.394581,0.697050,0.697050,0.650542,0.650542,-0.007035,3.551085,3.786483
173.998000,0.000000,0.582620,0.690003,0.690003,0.597637,0.597637,0.135497,3.547567,3.741571
174.498000,0.000000,0.470681,0.722390,0.722390,0.631300,0.631300,0.018059,3.615315,3.711917
174.998000,0.000000,0.473605,0.707147,0.707147,0.587919,0.587919,-0.008057,3.624345,3.692353
175.498000,0.000000,0.480171,0.713704,0.713704,0.720656,0.720656,0.125091,3.620316,3.687803
175.998000,0.000000,0.577597,0.696997,0.696997,0.727683,0.727683,0.239997,3.682862,3.697135
176.498000,0.000000,0.537467,0.713444,0.713444,0.720669,0.720669,0.164406,3.802861,3.734370
176.998000,0.000000,0.384968,0.726454,0.726454,0.630963,0.630963,-0.099029,3.885064,3.812462
177.498000,0.000000,0.429499,0.709929,0.709929,0.605659,0.605659,-0.058326,3.835549,3.918068
177.998000,0.000000,0.635212,0.633666,0.633666,0.613195,0.613195,0.234102,3.806386,4.043742
178.498000,0.000000,1.000000,0.563676,0.563676,0.766104,0.766104,0.810084,3.923437,4.159467
178.998000,0.000000,1.000000,0.581504,0.581504,0.700155,0.700155,0.685804,4.328479,4.261847
179.498000,0.000000,0.823983,0.611280,0.611280,0.673840,0.673840,0.419405,4.671381,4.370228
179.998000,0.000000,0.259047,0.645823,0.645823,0.667847,0.667847,-0.207038,4.881084,4.464196
180.498000,0.000000,0.000000,0.653256,0.653256,0.989211,0.989211,-0.141802,4.777565,4.546688
180.998000,0.000000,0.000000,0.159767,0.159767,0.990440,0.990440,0.360007,4.706664,4.615756
181.498000,0.000000,0.000000,0.616149,0.616149,0.980974,0.980974,-0.123843,4.886667,4.653175
181.998000,0.000000,0.009578,0.647526,0.647526,0.791860,0.791860,-0.328562,4.824746,4.623757
182.498000,0.000000,0.077275,0.680350,0.680350,0.742338,0.742338,-0.326784,4.660465,4.530562
182.998000,0.000000,0.104555,0.682179,0.682179,0.628426,0.628426,-0.398905,4.497073,4.387954
183.498000,0.000000,0.034144,0.703913,0.703913,0.572889,0.572889,-0.526642,4.297621,4.228804
183.998000,0.000000,0.000764,0.696281,0.696281,0.509212,0.509212,-0.589734,4.034300,4.053916
184.498000,0.000000,0.000000,0.718320,0.718320,0.523405,0.523405,-0.568858,3.739433,3.846530
184.998000,0.000000,0.003864,0.702789,0.702789,0.506558,0.506558,-0.537867,3.455004,3.626020
185.498000,0.000000,0.004985,0.663182,0.663182,0.520217,0.520217,-0.456587,3.186070,3.401113
185.998000,0.000000,0.047512,0.660371,0.660371,0.618715,0.618715,-0.289922,2.957777,3.172402
186.498000,0.000000,0.047237,0.687632,0.687632,0.535330,0.535330,-0.386347,2.812816,2.948678
186.998000,0.000000,0.036094,0.696880,0.696880,0.506254,0.506254,-0.416497,2.619642,2.737035
187.498000,0.000000,0.031024,0.697470,0.697470,0.504726,0.504726,-0.402860,2.411393,2.539843
187.998000,0.000000,0.024257,0.685083,0.685083,0.582653,0.582653,-0.299169,2.209963,2.358176
188.498000,0.000000,0.035024,0.694990,0.694990,0.581000,0.581000,-0.285004,2.060379,2.189978
188.998000,0.000000,0.000000,0.683488,0.683488,0.574540,0.574540,-0.300736,1.917877,2.030455
189.498000,0.000000,0.000000,0.626023,0.626023,0.544426,0.544426,-0.258348,1.767509,1.866422
189.998000,0.000000,0.000000,0.629192,0.629192,0.524544,0.524544,-0.268481,1.638335,1.709851
190.498000,0.000000,0.000000,0.674767,0.674767,0.542072,0.542072,-0.283104,1.504094,1.563615
190.998000,0.000000,0.000000,0.732867,0.732867,0.489012,0.489012,-0.380109,1.362542,1.426331
191.498000,0.000000,0.004471,0.732348,0.732348,0.608018,0.608018,-0.237108,1.172487,1.285961
191.998000,0.000000,0.018859,0.685621,0.685621,0.562353,0.562353,-0.209802,1.053934,1.144787
192.498000,0.000000,0.027915,0.701929,0.701929,0.545103,0.545103,-0.223814,0.949032,1.010368
192.998000,0.000000,0.023358,0.708111,0.708111,0.407561,0.407561,-0.360905,0.837125,0.893320
193.498000,0.000000,0.018581,0.700013,0.700013,0.446028,0.446028,-0.301072,0.656673,0.792120
193.998000,0.000000,0.047039,0.666628,0.666628,0.504564,0.504564,-0.165638,0.506137,0.701992
194.498000,0.000000,0.127270,0.671120,0.671120,0.675263,0.675263,0.089081,0.423318,0.620407
194.998000,0.000000,0.127865,0.671839,0.671839,0.639241,0.639241,0.048481,0.467858,0.537411
195.498000,0.000000,0.089559,0.694851,0.694851,0.592824,0.592824,-0.061677,0.492099,0.456413
195.998000,0.000000,0.000000,0.665588,0.665588,0.502454,0.502454,-0.209260,0.461260,0.381865
196.498000,0.000000,0.000000,0.717393,0.717393,0.487744,0.487744,-0.265312,0.356630,0.319620
196.998000,0.000000,0.007195,0.717273,0.717273,0.562633,0.562633,-0.169843,0.223974,0.263339
197.498000,0.000000,0.019220,0.733056,0.733056,0.632943,0.632943,-0.094798,0.139052,0.203109
197.998000,0.000000,0.010575,0.710965,0.710965,0.594686,0.594686,-0.114869,0.091653,0.131949
198.498000,0.000000,0.015320,0.731798,0.731798,0.538112,0.538112,-0.181787,0.034219,0.052225
198.998000,0.000000,0.000000,0.752852,0.752852,0.502580,0.502580,-0.244605,-0.056675,-0.030733
199.498000,0.000000,0.014041,0.751946,0.751946,0.590481,0.590481,-0.129527,-0.178978,-0.106157
199.998000,0.000000,0.000000,0.723282,0.723282,0.576092,0.576092,-0.122816,-0.243741,-0.175125
200.498000,0.000000,0.004347,0.694486,0.694486,0.533283,0.533283,-0.126341,-0.305149,-0.242879
200.998000,0.000000,0.008952,0.650433,0.650433,0.546067,0.546067,-0.058581,-0.368319,-0.314631
201.498000,0.000000,0.032557,0.658342,0.658342,0.449831,0.449831,-0.136193,-0.397610,-0.382099
201.998000,0.000000,0.033350,0.689084,0.689084,0.463598,0.463598,-0.145565,-0.465706,-0.438186
202.498000,0.000000,0.054525,0.721415,0.721415,0.438281,0.438281,-0.174760,-0.538489,-0.476437
202.998000,0.000000,0.080598,0.675910,0.675910,0.503541,0.503541,-0.029184,-0.625869,-0.502444
203.498000,0.000000,0.094965,0.643789,0.643789,0.530617,0.530617,0.045839,-0.640460,-0.518068
203.998000,0.000000,0.095478,0.597135,0.597135,0.552008,0.552008,0.112105,-0.617541,-0.527575
204.498000,0.000000,0.058524,0.589069,0.589069,0.589752,0.589752,0.115356,-0.561489,-0.537917
204.998000,0.000000,0.050952,0.605130,0.605130,0.588636,0.588636,0.084840,-0.503811,-0.540489
205.498000,0.000000,0.030114,0.634880,0.634880,0.554644,0.554644,-0.003982,-0.461391,-0.533005
205.998000,0.000000,0.017989,0.659866,0.659866,0.520237,0.520237,-0.075302,-0.463382,-0.516166
206.498000,0.000000,0.029704,0.601114,0.601114,0.540527,0.540527,0.019221,-0.501033,-0.503218
206.998000,0.000000,0.061531,0.609910,0.609910,0.554776,0.554776,0.055538,-0.491423,-0.500977
207.498000,0.000000,0.070639,0.642334,0.642334,0.537685,0.537685,0.012356,-0.463654,-0.511858
207.998000,0.000000,0.053146,0.711396,0.711396,0.505495,0.505495,-0.107008,-0.457476,-0.534557
208.498000,0.000000,0.000772,0.744327,0.744327,0.524160,0.524160,-0.168297,-0.510980,-0.569585
208.998000,0.000000,0.020517,0.730730,0.730730,0.500353,0.500353,-0.150347,-0.595128,-0.616708
209.498000,0.000000,0.025145,0.728372,0.728372,0.515200,0.515200,-0.120997,-0.670302,-0.661271
209.998000,0.000000,0.029332,0.723525,0.723525,0.459363,0.459363,-0.161750,-0.730800,-0.703546
210.498000,0.000000,0.008920,0.735509,0.735509,0.399561,0.399561,-0.245861,-0.811675,-0.739155
210.998000,0.000000,0.103570,0.713735,0.713735,0.492572,0.492572,-0.024132,-0.934605,-0.762257
211.498000,0.000000,0.140021,0.695521,0.695521,0.525842,0.525842,0.065009,-0.946671,-0.772789
211.998000,0.000000,0.163337,0.684914,0.684914,0.619006,0.619006,0.188846,-0.914167,-0.772511
212.498000,0.000000,0.143463,0.645936,0.645936,0.682985,0.682985,0.262487,-0.819744,-0.767661
212.998000,0.000000,0.135761,0.641789,0.641789,0.581579,0.581579,0.144401,-0.688500,-0.759271
213.498000,0.000000,0.108314,0.664365,0.664365,0.542340,0.542340,0.047919,-0.616300,-0.744436
213.998000,0.000000,0.021703,0.707351,0.707351,0.567483,0.567483,-0.058931,-0.592340,-0.718117
214.498000,0.000000,0.000000,0.653734,0.653734,0.541362,0.541362,-0.050191,-0.621806,-0.692991
214.998000,0.000000,0.000000,0.683422,0.683422,0.585894,0.585894,-0.032837,-0.646901,-0.669652
215.498000,0.000000,0.000000,0.705068,0.705068,0.622542,0.622542,-0.016194,-0.663320,-0.649193
215.998000,0.000000,0.019996,0.701348,0.701348,0.566214,0.566214,-0.047996,-0.671417,-0.637744
216.498000,0.000000,0.045523,0.639671,0.639671,0.553877,0.553877,0.029270,-0.695415,-0.631006
216.998000,0.000000,0.109188,0.630494,0.630494,0.584489,0.584489,0.131261,-0.680780,-0.623160
217.498000,0.000000,0.130402,0.630645,0.630645,0.521010,0.521010,0.082282,-0.615150,-0.607422
217.998000,0.000000,0.147315,0.664958,0.664958,0.510417,0.510417,0.050175,-0.574009,-0.590311
218.498000,0.000000,0.109126,0.682551,0.682551,0.588605,0.588605,0.070072,-0.548921,-0.576460
218.998000,0.000000,0.101012,0.670100,0.670100,0.616634,0.616634,0.098934,-0.513886,-0.562107
219.498000,0.000000,0.089349,0.671643,0.671643,0.513106,0.513106,-0.022745,-0.464419,-0.546515
219.998000,0.000000,0.060726,0.684956,0.684956,0.478617,0.478617,-0.098035,-0.475791,-0.530082
220.498000,0.000000,0.023350,0.666577,0.666577,0.584571,0.584571,-0.006175,-0.524808,-0.517373
220.998000,0.000000,0.000000,0.643525,0.643525,0.567547,0.567547,-0.023188,-0.527896,-0.508238
221.498000,0.000000,0.008088,0.627934,0.627934,0.611974,0.611974,0.046077,-0.539490,-0.503971
221.998000,0.000000,0.022086,0.649852,0.649852,0.632915,0.632915,0.056795,-0.516452,-0.508935
222.498000,0.000000,0.004758,0.641957,0.641957,0.599184,0.599184,0.010790,-0.488054,-0.522721
222.998000,0.000000,0.000000,0.621680,0.621680,0.526227,0.526227,-0.047186,-0.482659,-0.537040
223.498000,0.000000,0.000000,0.631943,0.631943,0.466772,0.466772,-0.114546,-0.506252,-0.550101
223.998000,0.000000,0.000000,0.621937,0.621937,0.488063,0.488063,-0.077522,-0.563525,-0.561900
224.498000,0.000000,0.000000,0.622055,0.622055,0.528449,0.528449,-0.033377,-0.602286,-0.567622
224.998000,0.000000,0.000000,0.637837,0.637837,0.503058,0.503058,-0.072882,-0.618975,-0.574400
225.498000,0.000000,0.022373,0.679758,0.679758,0.610889,0.610889,0.019046,-0.655416,-0.589588
225.998000,0.000000,0.054855,0.691383,0.691383,0.670320,0.670320,0.098381,-0.645893,-0.603128
226.498000,0.000000,0.113125,0.708556,0.708556,0.560685,0.560685,0.024924,-0.596702,-0.603788
226.998000,0.000000,0.080577,0.737735,0.737735,0.487351,0.487351,-0.111383,-0.584240,-0.582505
227.498000,0.000000,0.153728,0.716765,0.716765,0.542794,0.542794,0.043749,-0.639932,-0.544911
227.998000,0.000000,0.202547,0.702386,0.702386,0.648453,0.648453,0.210420,-0.618058,-0.504514
228.498000,0.000000,0.276039,0.678446,0.678446,0.675428,0.675428,0.324306,-0.512848,-0.457964
228.998000,0.000000,0.219382,0.677343,0.677343,0.671578,0.671578,0.248686,-0.350695,-0.399156
229.498000,0.000000,0.181501,0.671291,0.671291,0.489858,0.489858,0.022704,-0.226352,-0.334901
229.998000,0.000000,0.194117,0.691279,0.691279,0.525815,0.525815,0.050153,-0.215000,-0.243275
230.498000,0.000000,0.324615,0.678450,0.678450,0.599066,0.599066,0.264224,-0.189923,-0.109339
230.998000,0.000000,0.339557,0.684294,0.684294,0.546265,0.546265,0.207309,-0.057811,0.060088
231.498000,0.000000,0.548376,0.664771,0.664771,0.693345,0.693345,0.572365,0.045844,0.238002
231.998000,0.000000,0.668880,0.613829,0.613829,0.712947,0.712947,0.734795,0.332026,0.393026
232.498000,0.000000,0.665424,0.603915,0.603915,0.762013,0.762013,0.753580,0.699424,0.518202
232.998000,0.000000,0.377223,0.647964,0.647964,0.758516,0.758516,0.380154,1.076214,0.633049
233.498000,0.000000,0.085087,0.737284,0.737284,0.645332,0.645332,-0.133495,1.266291,0.747971
233.998000,0.000000,0.019138,0.741285,0.741285,0.493842,0.493842,-0.348259,1.199543,0.854747
234.498000,0.000000,0.081664,0.714148,0.714148,0.551127,0.551127,-0.183898,1.025414,0.948968
234.998000,0.000000,0.195933,0.677378,0.677378,0.626468,0.626468,0.051677,0.933465,1.008689
235.498000,0.000000,0.238778,0.667225,0.667225,0.625657,0.625657,0.101279,0.959304,1.031320
235.998000,0.000000,0.186127,0.690968,0.690968,0.562070,0.562070,-0.043766,1.009943,1.018992
236.498000,0.000000,0.146005,0.700328,0.700328,0.535472,0.535472,-0.117656,0.988060,0.979312
236.998000,0.000000,0.141539,0.691982,0.691982,0.636372,0.636372,-0.006995,0.929232,0.936473
237.498000,0.000000,0.140655,0.689311,0.689311,0.695637,0.695637,0.054407,0.925735,0.900610
237.998000,0.000000,0.080309,0.683692,0.683692,0.531775,0.531775,-0.166903,0.952938,0.866899
238.498000,0.000000,0.041553,0.655506,0.655506,0.504223,0.504223,-0.196678,0.869487,0.822542
238.998000,0.000000,0.027113,0.635182,0.635182,0.476465,0.476465,-0.208719,0.771148,0.765152
239.498000,0.000000,0.063592,0.674186,0.674186,0.536400,0.536400,-0.140873,0.666789,0.699644
239.998000,0.000000,0.084304,0.693572,0.693572,0.507669,0.507669,-0.161234,0.596352,0.633698
240.498000,0.000000,0.076884,0.702368,0.702368,0.517672,0.517672,-0.159384,0.515735,0.565815
240.998000,0.000000,0.040084,0.663803,0.663803,0.461211,0.461211,-0.206113,0.436043,0.511573
241.498000,0.000000,0.033193,0.649507,0.649507,0.523171,0.523171,-0.126441,0.332986,0.424624
241.998000,0.000000,0.000000,0.617789,0.617789,0.599051,0.599051,-0.045714,0.269766,0.347509
242.498000,0.000000,0.000000,0.620561,0.620561,0.972465,0.972465,0.327213,0.246909,0.280830
242.998000,0.000000,0.000000,0.142251,0.142251,0.998921,0.998921,0.815619,0.410515,0.221195
