time_s,E_in_raw,E_in_norm,S_entropy,S_entropy_norm,C_ent_alpha,C_ent_alpha_norm,dQCI_dt,QCI,QCI_smooth
137.998000,0.000000,0.118612,0.656138,0.656138,0.553513,0.553513,-0.155914,1.719010,1.849378
138.498000,0.000000,0.086854,0.559974,0.559974,0.628257,0.628257,-0.008967,1.641053,1.871507
138.998000,0.000000,0.396256,0.598938,0.598938,0.665916,0.665916,0.299578,1.636569,1.887802
139.498000,0.000000,0.476133,0.680551,0.680551,0.738284,0.738284,0.355230,1.786358,1.899635
139.998000,0.000000,0.548086,0.698774,0.698774,0.708179,0.708179,0.361094,1.963973,1.907371
140.498000,0.000000,0.247269,0.672226,0.672226,0.592312,0.592312,-0.047097,2.144520,1.926184
140.998000,0.000000,0.180113,0.682446,0.682446,0.730843,0.730843,0.016412,2.120971,1.956473
141.498000,0.000000,0.137572,0.719949,0.719949,0.686971,0.686971,-0.108324,2.129177,1.993789
141.998000,0.000000,0.095209,0.733045,0.733045,0.785701,0.785701,-0.059636,2.075015,2.049867
142.498000,0.000000,0.052883,0.708051,0.708051,0.813088,0.813088,-0.046600,2.045197,2.107860
142.998000,0.000000,0.024818,0.673226,0.673226,0.835227,0.835227,-0.015371,2.021897,2.161257
143.498000,0.000000,0.341408,0.645255,0.645255,0.871540,0.871540,0.366272,2.014212,2.186149
143.998000,0.000000,0.390492,0.638841,0.638841,0.805969,0.805969,0.337885,2.197348,2.211699
144.498000,0.000000,0.471592,0.691151,0.691151,0.719482,0.719482,0.263293,2.366290,2.231555
144.998000,0.000000,0.185014,0.779717,0.779717,0.635512,0.635512,-0.208985,2.497937,2.248300
145.498000,0.000000,0.238498,0.808039,0.808039,0.774943,0.774943,-0.033941,2.393444,2.257461
145.998000,0.000000,0.229400,0.855723,0.855723,0.766488,0.766488,-0.097482,2.376474,2.252884
146.498000,0.000000,0.219368,0.829476,0.829476,0.672360,0.672360,-0.170522,2.327733,2.237555
146.998000,0.000000,0.195722,0.797055,0.797055,0.614252,0.614252,-0.211329,2.242472,2.204997
147.498000,0.000000,0.167451,0.791588,0.791588,0.516458,0.516458,-0.321360,2.136807,2.154801
147.998000,0.000000,0.117182,0.765283,0.765283,0.615290,0.615290,-0.230424,1.976127,2.092347
148.498000,0.000000,0.132191,0.750584,0.750584,0.826205,0.826205,0.021720,1.860915,2.045004
148.998000,0.000000,0.114638,0.752766,0.752766,0.810406,0.810406,-0.014900,1.871775,2.016305
149.498000,0.000000,0.172733,0.761154,0.761154,0.792999,0.792999,0.018145,1.864325,2.012385
149.998000,0.000000,0.245320,0.753365,0.753365,0.788616,0.788616,0.093232,1.873398,2.024870
150.498000,0.000000,0.460177,0.737546,0.737546,0.808323,0.808323,0.338953,1.920014,2.036929
150.998000,0.000000,0.494977,0.713934,0.713934,0.825973,0.825973,0.398068,2.089490,2.048748
151.498000,0.000000,0.350760,0.726738,0.726738,0.762440,0.762440,0.157610,2.288524,2.056052
151.998000,0.000000,0.139031,0.716131,0.716131,0.593956,0.593956,-0.219877,2.367329,2.050838
152.498000,0.000000,0.036665,0.701460,0.701460,0.564389,0.564389,-0.326144,2.257390,2.034446
152.998000,0.000000,0.151606,0.681494,0.681494,0.418602,0.418602,-0.320718,2.094318,2.015148
153.498000,0.000000,0.153580,0.684462,0.684462,0.495636,0.495636,-0.228642,1.933959,1.997795
153.998000,0.000000,0.177380,0.744407,0.744407,0.510524,0.510524,-0.238467,1.819638,1.977547
154.498000,0.000000,0.203138,0.749510,0.749510,0.676436,0.676436,-0.039975,1.700405,1.966952
154.998000,0.000000,0.291773,0.715802,0.715802,0.724203,0.724203,0.132133,1.680417,1.976629
155.498000,0.000000,0.348412,0.650570,0.650570,0.757854,0.757854,0.281047,1.746483,2.032763
155.998000,0.000000,0.603785,0.664416,0.664416,0.840468,0.840468,0.591135,1.887007,2.120041
156.498000,0.000000,0.648158,0.677752,0.677752,0.810892,0.810892,0.563041,2.182574,2.227650
156.998000,0.000000,0.872377,0.731847,0.731847,0.815158,0.815158,0.709279,2.464095,2.340385
157.498000,0.000000,0.546033,0.744414,0.744414,0.776981,0.776981,0.296726,2.818734,2.470667
157.998000,0.000000,0.420527,0.759562,0.759562,0.721648,0.721648,0.085903,2.967097,2.649474
158.498000,0.000000,0.249834,0.753402,0.753402,0.678447,0.678447,-0.126125,3.010049,2.862661
158.998000,0.000000,0.352020,0.700756,0.700756,0.755920,0.755920,0.112486,2.946986,3.098635
159.498000,0.000000,1.000000,0.590211,0.590211,0.821054,0.821054,0.930521,3.003229,3.316182
159.998000,0.000000,1.000000,0.603004,0.603004,0.769578,0.769578,0.819725,3.468489,3.496426
160.498000,0.000000,1.000000,0.630144,0.630144,0.754760,0.754760,0.736782,3.878352,3.642493
160.998000,0.000000,0.616661,0.664997,0.664997,0.695611,0.695611,0.222600,4.246743,3.777862
161.498000,0.000000,0.294364,0.696263,0.696263,0.654701,0.654701,-0.183003,4.358043,3.909123
161.998000,0.000000,0.416316,0.723692,0.723692,0.759753,0.759753,0.025722,4.266541,4.027499
162.498000,0.000000,0.366039,0.689966,0.689966,0.834632,0.834632,0.082765,4.279402,4.112607
162.998000,0.000000,0.290178,0.662840,0.662840,0.808494,0.808494,0.003753,4.320785,4.130963
163.498000,0.000000,0.000000,0.647547,0.647547,0.695981,0.695981,-0.383832,4.322661,4.108896
163.998000,0.000000,0.000000,0.720211,0.720211,0.580412,0.580412,-0.552874,4.130745,4.050728
164.498000,0.000000,0.024819,0.657624,0.657624,0.613727,0.613727,-0.404510,3.854308,3.982040
164.998000,0.000000,0.344857,0.686890,0.686890,0.718487,0.718487,0.011249,3.652053,3.911096
165.498000,0.000000,0.394920,0.697673,0.697673,0.683288,0.683288,0.014767,3.657678,3.844488
165.998000,0.000000,0.414007,0.731867,0.731867,0.696565,0.696565,0.012199,3.665062,3.780004
166.498000,0.000000,0.199374,0.658226,0.658226,0.597859,0.597859,-0.228109,3.671162,3.723866
166.998000,0.000000,0.413183,0.528968,0.528968,0.583918,0.583918,0.112422,3.557107,3.687642
167.498000,0.000000,0.380432,0.487828,0.487828,0.593986,0.593986,0.125258,3.613318,3.669323
167.998000,0.000000,0.285981,0.479809,0.479809,0.732088,0.732088,0.170665,3.675947,3.657294
168.498000,0.000000,0.200570,0.597683,0.597683,0.787692,0.787692,0.014452,3.761280,3.631999
168.998000,0.000000,0.204835,0.749926,0.749926,0.727165,0.727165,-0.194776,3.768506,3.600435
169.498000,0.000000,0.178407,0.747464,0.747464,0.657450,0.657450,-0.278720,3.671118,3.559999
169.998000,0.000000,0.196776,0.762393,0.762393,0.664734,0.664734,-0.254059,3.531758,3.517729
170.498000,0.000000,0.224211,0.753481,0.753481,0.759140,0.759140,-0.110603,3.404728,3.460427
170.998000,0.000000,0.265212,0.808234,0.808234,0.712703,0.712703,-0.165262,3.349427,3.394391
171.498000,0.000000,0.213419,0.852304,0.852304,0.700803,0.700803,-0.264762,3.266796,3.311936
171.998000,0.000000,0.251229,0.880659,0.880659,0.754633,0.754633,-0.188238,3.134416,3.217845
172.498000,0.000000,0.291000,0.890970,0.890970,0.854578,0.854578,-0.049422,3.040297,3.116661
172.998000,0.000000,0.178107,0.805623,0.805623,0.771365,0.771365,-0.157710,3.015586,3.004201
173.498000,0.000000,0.097066,0.767172,0.767172,0.745505,0.745505,-0.218274,2.936731,2.881141
173.998000,0.000000,0.064481,0.782556,0.782556,0.664210,0.664210,-0.336625,2.827594,2.738415
174.498000,0.000000,0.034060,0.807663,0.807663,0.535276,0.535276,-0.504254,2.659281,2.589727
174.998000,0.000000,0.003807,0.795042,0.795042,0.565902,0.565902,-0.466048,2.407154,2.442022
175.498000,0.000000,0.000000,0.747768,0.747768,0.461248,0.461248,-0.503933,2.174130,2.295103
175.998000,0.000000,0.000000,0.753047,0.753047,0.660767,0.660767,-0.284496,1.922163,2.143263
176.498000,0.000000,0.010387,0.747339,0.747339,0.669854,0.669854,-0.245090,1.779915,1.992991
176.998000,0.000000,0.031619,0.748719,0.748719,0.710317,0.710317,-0.172520,1.657370,1.849223
177.498000,0.000000,0.000000,0.724572,0.724572,0.733823,0.733823,-0.147860,1.571110,1.722319
177.998000,0.000000,0.033160,0.761598,0.761598,0.751815,0.751815,-0.126341,1.497180,1.617371
178.498000,0.000000,0.078726,0.751856,0.751856,0.728343,0.728343,-0.088188,1.434009,1.535493
178.998000,0.000000,0.185418,0.742214,0.742214,0.696451,0.696451,0.000663,1.389915,1.483767
179.498000,0.000000,0.105660,0.707948,0.707948,0.676153,0.676153,-0.065160,1.390247,1.475758
179.998000,0.000000,0.000000,0.677869,0.677869,0.808999,0.808999,-0.004636,1.357667,1.489828
180.498000,0.000000,0.000000,0.644824,0.644824,0.879476,0.879476,0.099118,1.355349,1.506427
180.998000,0.000000,0.000000,0.269585,0.269585,0.999913,0.999913,0.589837,1.404908,1.518326
181.498000,0.000000,0.000000,0.543717,0.543717,0.910180,0.910180,0.196481,1.699826,1.520983
181.998000,0.000000,0.000000,0.656831,0.656831,0.714719,0.714719,-0.121919,1.798067,1.516821
182.498000,0.000000,0.125452,0.727343,0.727343,0.533724,0.533724,-0.241878,1.737107,1.501486
182.998000,0.000000,0.141044,0.739112,0.739112,0.448498,0.448498,-0.311187,1.616168,1.485024
183.498000,0.000000,0.102308,0.700109,0.700109,0.519303,0.519303,-0.224555,1.460575,1.470233
183.998000,0.000000,0.011837,0.649895,0.649895,0.550081,0.550081,-0.222807,1.348297,1.451532
184.498000,0.000000,0.087881,0.716730,0.716730,0.664846,0.664846,-0.087692,1.236894,1.400066
184.998000,0.000000,0.121221,0.647909,0.647909,0.674771,0.674771,0.028779,1.193047,1.328646
185.498000,0.000000,0.158471,0.630215,0.630215,0.613415,0.613415,0.020927,1.207437,1.252683
185.998000,0.000000,0.143582,0.620896,0.620896,0.533637,0.533637,-0.065467,1.217900,1.197947
186.498000,0.000000,0.117580,0.688990,0.688990,0.487321,0.487321,-0.202606,1.185167,1.171581
186.998000,0.000000,0.093037,0.766798,0.766798,0.569378,0.569378,-0.212769,1.083864,1.168732
187.498000,0.000000,0.351808,0.750734,0.750734,0.679338,0.679338,0.182664,0.977479,1.166789
187.998000,0.000000,0.335252,0.743090,0.743090,0.770935,0.770935,0.256217,1.068811,1.168306
188.498000,0.000000,0.320236,0.736215,0.736215,0.781430,0.781430,0.245759,1.196919,1.180806
188.998000,0.000000,0.081165,0.673163,0.673163,0.519321,0.519321,-0.204657,1.319799,1.206701
189.498000,0.000000,0.116383,0.578185,0.578185,0.565046,0.565046,-0.018503,1.217470,1.249892
189.998000,0.000000,0.313835,0.595093,0.595093,0.650499,0.650499,0.248419,1.208219,1.311004
190.498000,0.000000,0.375919,0.580173,0.580173,0.626339,0.626339,0.288842,1.332429,1.392812
190.998000,0.000000,0.439893,0.650959,0.650959,0.639213,0.639213,0.280462,1.476850,1.479640
191.498000,0.000000,0.339282,0.643698,0.643698,0.621921,0.621921,0.155798,1.617081,1.564227
191.998000,0.000000,0.290623,0.652454,0.652454,0.732496,0.732496,0.201166,1.694980,1.636158
192.498000,0.000000,0.316464,0.607230,0.607230,0.753376,0.753376,0.283053,1.795563,1.715460
192.998000,0.000000,0.317990,0.562700,0.562700,0.649830,0.649830,0.211410,1.937089,1.785669
193.498000,0.000000,0.215535,0.622117,0.622117,0.603493,0.603493,-0.007369,2.042794,1.837625
193.998000,0.000000,0.296718,0.659478,0.659478,0.509432,0.509432,-0.057239,2.039110,1.864119
194.498000,0.000000,0.243130,0.758973,0.758973,0.516526,0.516526,-0.200366,2.010490,1.876255
194.998000,0.000000,0.228183,0.694792,0.694792,0.540996,0.540996,-0.116643,1.910307,1.882774
195.498000,0.000000,0.003875,0.656007,0.656007,0.616935,0.616935,-0.220396,1.851986,1.879765
195.998000,0.000000,0.080626,0.657355,0.657355,0.744214,0.744214,-0.006694,1.741788,1.854500
196.498000,0.000000,0.088314,0.631618,0.631618,0.760603,0.760603,0.043455,1.738440,1.808717
196.998000,0.000000,0.093130,0.627452,0.627452,0.720966,0.720966,0.010628,1.760168,1.754968
197.498000,0.000000,0.000000,0.591845,0.591845,0.606307,0.606307,-0.162086,1.765482,1.701583
197.998000,0.000000,0.017389,0.629834,0.629834,0.581927,0.581927,-0.198962,1.684439,1.658677
198.498000,0.000000,0.011886,0.609930,0.609930,0.589866,0.589866,-0.166674,1.584958,1.631571
198.998000,0.000000,0.113565,0.612869,0.612869,0.599503,0.599503,-0.049962,1.501621,1.622905
199.498000,0.000000,0.142776,0.610252,0.610252,0.624355,0.624355,0.009215,1.476640,1.642634
199.998000,0.000000,0.312471,0.659544,0.659544,0.694547,0.694547,0.199350,1.481247,1.678848
200.498000,0.000000,0.304657,0.730561,0.730561,0.732407,0.732407,0.148410,1.580923,1.730707
200.998000,0.000000,0.559760,0.719222,0.719222,0.886199,0.886199,0.561223,1.655128,1.791085
201.498000,0.000000,0.439470,0.744731,0.744731,0.871956,0.871956,0.373121,1.935739,1.864043
201.998000,0.000000,0.492444,0.762024,0.762024,0.805361,0.805361,0.323550,2.122300,1.943579
202.498000,0.000000,0.287873,0.772031,0.772031,0.720860,0.720860,0.008295,2.284075,2.018563
202.998000,0.000000,0.323685,0.773826,0.773826,0.731589,0.731589,0.052626,2.288222,2.083993
203.498000,0.000000,0.293614,0.773694,0.773694,0.676422,0.676422,-0.035112,2.314535,2.125864
203.998000,0.000000,0.201273,0.713595,0.713595,0.601015,0.601015,-0.141004,2.296979,2.147772
204.498000,0.000000,0.153257,0.699342,0.699342,0.586887,0.586887,-0.181845,2.226477,2.132488
204.998000,0.000000,0.061564,0.662309,0.662309,0.542449,0.542449,-0.271851,2.135555,2.096436
205.498000,0.000000,0.040770,0.717471,0.717471,0.625830,0.625830,-0.250833,1.999629,2.045898
205.998000,0.000000,0.057790,0.699593,0.699593,0.646586,0.646586,-0.182638,1.874213,2.002749
206.498000,0.000000,0.101999,0.732699,0.732699,0.766773,0.766773,-0.042216,1.782893,1.957815
206.998000,0.000000,0.142394,0.652968,0.652968,0.720566,0.720566,0.033813,1.761785,1.912214
207.498000,0.000000,0.214044,0.670303,0.670303,0.790215,0.790215,0.156086,1.778691,1.865116
207.998000,0.000000,0.132762,0.648762,0.648762,0.718588,0.718588,0.016914,1.856735,1.832538
208.498000,0.000000,0.144297,0.729067,0.729067,0.722839,0.722839,-0.048451,1.865192,1.826288
208.998000,0.000000,0.009112,0.628346,0.628346,0.632406,0.632406,-0.170924,1.840966,1.843277
209.498000,0.000000,0.217161,0.503172,0.503172,0.570092,0.570092,0.108531,1.755504,1.871986
209.998000,0.000000,0.294067,0.488298,0.488298,0.629928,0.629928,0.254720,1.809770,1.898286
210.498000,0.000000,0.327359,0.484921,0.484921,0.565228,0.565228,0.213954,1.937130,1.919991
210.998000,0.000000,0.245492,0.544442,0.544442,0.555106,0.555106,0.051746,2.044107,1.924663
211.498000,0.000000,0.238428,0.727896,0.727896,0.606086,0.606086,-0.090379,2.069979,1.915231
211.998000,0.000000,0.314854,0.790599,0.790599,0.620127,0.620127,-0.058097,2.024790,1.895697
212.498000,0.000000,0.184898,0.774778,0.774778,0.604872,0.604872,-0.184582,1.995741,1.881140
212.998000,0.000000,0.090585,0.688827,0.688827,0.523437,0.523437,-0.265151,1.903450,1.885572
213.498000,0.000000,0.050458,0.648343,0.648343,0.524480,0.524480,-0.250493,1.770875,1.919232
213.998000,0.000000,0.171212,0.681025,0.681025,0.602982,0.602982,-0.071394,1.645628,1.977466
214.498000,0.000000,0.706595,0.789072,0.789072,0.731788,0.731788,0.488318,1.609931,2.034812
214.998000,0.000000,1.000000,0.753600,0.753600,0.778279,0.778279,0.839270,1.854090,2.079299
215.498000,0.000000,0.902957,0.726648,0.726648,0.756504,0.756504,0.705441,2.273725,2.109180
215.998000,0.000000,0.380697,0.700565,0.700565,0.616509,0.616509,0.033996,2.626446,2.145129
216.498000,0.000000,0.110956,0.714399,0.714399,0.520223,0.520223,-0.347566,2.643444,2.187042
216.998000,0.000000,0.122143,0.753126,0.753126,0.527731,0.527731,-0.350219,2.469661,2.239560
217.498000,0.000000,0.238087,0.672882,0.672882,0.601034,0.601034,-0.063216,2.294551,2.282448
217.998000,0.000000,0.121655,0.638362,0.638362,0.597111,0.597111,-0.145891,2.262944,2.304385
218.498000,0.000000,0.165238,0.623262,0.623262,0.638639,0.638639,-0.038385,2.189998,2.289121
218.998000,0.000000,0.056110,0.684389,0.684389,0.581379,0.581379,-0.263980,2.170806,2.247903
219.498000,0.000000,0.361755,0.687076,0.687076,0.598487,0.598487,0.069285,2.038816,2.239347
219.998000,0.000000,0.313390,0.622362,0.622362,0.611578,0.611578,0.095259,2.073458,2.293583
220.498000,0.000000,0.272569,0.609358,0.609358,0.735261,0.735261,0.186363,2.121088,2.408560
220.998000,0.000000,0.766889,0.682974,0.682974,0.824731,0.824731,0.687220,2.214269,2.529003
221.498000,0.000000,1.000000,0.732157,0.732157,0.896237,0.896237,0.908292,2.557880,2.639933
221.998000,0.000000,1.000000,0.727768,0.727768,0.893545,0.893545,0.864574,3.012026,2.746309
222.498000,0.000000,0.431293,0.726333,0.726333,0.685595,0.685595,0.046123,3.444312,2.869142
222.998000,0.000000,0.158604,0.745373,0.745373,0.597368,0.597368,-0.336139,3.467374,2.993345
223.498000,0.000000,0.272389,0.698072,0.698072,0.626126,0.626126,-0.129487,3.299304,3.104538
223.998000,0.000000,0.371387,0.696967,0.696967,0.714215,0.714215,0.065178,3.234561,3.181861
224.498000,0.000000,0.346373,0.686061,0.686061,0.763075,0.763075,0.096672,3.267150,3.197459
224.998000,0.000000,0.265708,0.773977,0.773977,0.674879,0.674879,-0.164939,3.315486,3.146686
225.498000,0.000000,0.047528,0.758955,0.758955,0.543693,0.543693,-0.491036,3.233017,3.051772
225.998000,0.000000,0.020627,0.772849,0.772849,0.503689,0.503689,-0.547283,2.987499,2.984195
226.498000,0.000000,0.015322,0.706262,0.706262,0.543217,0.543217,-0.419109,2.713857,2.966039
226.998000,0.000000,0.362481,0.577627,0.577627,0.447300,0.447300,-0.018276,2.504303,2.972230
227.498000,0.000000,0.889920,0.483722,0.483722,0.436213,0.436213,0.592894,2.495165,2.966129
227.998000,0.000000,0.947574,0.467389,0.467389,0.451230,0.451230,0.652254,2.791612,2.949439
228.498000,0.000000,0.683225,0.530252,0.530252,0.516271,0.516271,0.357470,3.117739,2.931523
228.998000,0.000000,0.232357,0.743633,0.743633,0.660256,0.660256,-0.180667,3.296474,2.928528
229.498000,0.000000,0.191368,0.732858,0.732858,0.746986,0.746986,-0.115118,3.206140,2.943588
229.998000,0.000000,0.220537,0.726304,0.726304,0.631182,0.631182,-0.189444,3.148581,2.963422
230.498000,0.000000,0.210266,0.721586,0.721586,0.624082,0.624082,-0.192624,3.053859,2.964011
230.998000,0.000000,0.229169,0.754984,0.754984,0.635388,0.635388,-0.186181,2.957547,2.915407
231.498000,0.000000,0.178825,0.797692,0.797692,0.581685,0.581685,-0.323627,2.864457,2.814829
231.998000,0.000000,0.080285,0.759036,0.759036,0.545840,0.545840,-0.403175,2.702643,2.682968
232.498000,0.000000,0.010969,0.678662,0.678662,0.526829,0.526829,-0.390970,2.501056,2.546453
232.998000,0.000000,0.000000,0.660474,0.660474,0.503810,0.503810,-0.387221,2.305571,2.408441
233.498000,0.000000,0.011391,0.705458,0.705458,0.637061,0.637061,-0.268202,2.111960,2.292769
233.998000,0.000000,0.065058,0.763368,0.763368,0.622367,0.622367,-0.273728,1.977859,2.197811
234.498000,0.000000,0.169463,0.775735,0.775735,0.645295,0.645295,-0.145077,1.840995,2.117692
234.998000,0.000000,0.456468,0.783257,0.783257,0.761014,0.761014,0.257379,1.768457,2.049978
235.498000,0.000000,0.438567,0.768269,0.768269,0.741047,0.741047,0.221630,1.897146,2.049279
235.998000,0.000000,0.398836,0.760827,0.760827,0.673400,0.673400,0.110612,2.007961,2.107440
236.498000,0.000000,0.203619,0.699093,0.699093,0.626288,0.626288,-0.075512,2.063267,2.224853
236.998000,0.000000,1.000000,0.655800,0.655800,0.795451,0.795451,0.937101,2.025511,2.359680
237.498000,0.000000,1.000000,0.679730,0.679730,0.715374,0.715374,0.786238,2.494061,2.509341
237.998000,0.000000,1.000000,0.725906,0.725906,0.812450,0.812450,0.797826,2.887180,2.672468
238.498000,0.000000,0.407482,0.745848,0.745848,0.747052,0.747052,0.080077,3.286093,2.822141
238.998000,0.000000,0.382258,0.740019,0.740019,0.713308,0.713308,0.022934,3.326132,2.954034
239.498000,0.000000,0.347330,0.621526,0.621526,0.732217,0.732217,0.124260,3.337599,3.067255
239.998000,0.000000,0.234760,0.604293,0.604293,0.697791,0.697791,-0.011714,3.399729,3.171347
240.498000,0.000000,0.247938,0.598783,0.598783,0.556275,0.556275,-0.133957,3.393872,3.211837
240.998000,0.000000,0.191892,0.737304,0.737304,0.615268,0.615268,-0.262833,3.326894,3.199452
241.498000,0.000000,0.157357,0.702383,0.702383,0.606481,0.606481,-0.258093,3.195477,2.870842
241.998000,0.000000,0.027700,0.690630,0.690630,0.634636,0.634636,-0.334938,3.066431,2.538229
242.498000,0.000000,0.000000,0.601841,0.601841,0.620469,0.620469,-0.271269,2.898962,2.204469
242.998000,0.000000,0.000000,0.460618,0.460618,0.999993,0.999993,0.263043,2.763327,1.864496
